c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex340_cec356_ag he arm22.vms
Ag3d
	Characteristic Energy eV	1486.61	Acquisition Time s	2.8
KE_Ag3d	BE_Ag3d	CPS_Ag3d
1114.91	371.7	5073.14
1115.01	371.6	4767.61
1115.11	371.5	4529.75
1115.21	371.4	4290.68
1115.31	371.3	4177.57
1115.41	371.2	4019.93
1115.51	371.1	3957.04
1115.61	371	3941.93
1115.71	370.9	3916.29
1115.81	370.8	3971.61
1115.91	370.7	3973.11
1116.01	370.6	4033.07
1116.11	370.5	4154.32
1116.21	370.4	4301.54
1116.31	370.3	4372.75
1116.41	370.2	4503.93
1116.51	370.1	4766.89
1116.61	370	4963.93
1116.71	369.9	5256.07
1116.81	369.8	5566.14
1116.91	369.7	5890.39
1117.01	369.6	6385.75
1117.11	369.5	6883.54
1117.21	369.4	7622.43
1117.31	369.3	8516.21
1117.41	369.2	9734.54
1117.51	369.1	11332.3
1117.61	369	13834.8
1117.71	368.9	17633.6
1117.81	368.8	23003.4
1117.91	368.7	31115.4
1118.01	368.6	42674.3
1118.11	368.5	56836.1
1118.21	368.4	71749.3
1118.31	368.3	83244.6
1118.41	368.2	86781.1
1118.51	368.1	81086.8
1118.61	368	68502.9
1118.71	367.9	51747.9
1118.81	367.8	34866.9
1118.91	367.7	22648
1119.01	367.6	14743.3
1119.11	367.5	10183.6
1119.21	367.4	7572.25
1119.31	367.3	5917.14
1119.41	367.2	4812.29
1119.51	367.1	4063.04
1119.61	367	3532.58
1119.71	366.9	3055.69
1119.81	366.8	2872.8
1119.91	366.7	2590.62
1120.01	366.6	2390.19
1120.11	366.5	2259.97
1120.21	366.4	2124.9
1120.31	366.3	2021.39
1120.41	366.2	1935.87
1120.51	366.1	1847.8
1120.61	366	1798.39
1120.71	365.9	1721.43
1120.81	365.8	1642.15
1120.91	365.7	1599.63
1121.01	365.6	1588.2
1121.11	365.5	1532.35
1121.21	365.4	1499.14
1121.31	365.3	1440.46
1121.41	365.2	1415.98
1121.51	365.1	1391.14
1121.61	365	1375.66
1121.71	364.9	1378.64
1121.81	364.8	1335.6
1121.91	364.7	1289.91
1122.01	364.6	1266.65
1122.11	364.5	1260.23
1122.21	364.4	1243.43
1122.31	364.3	1233.98
1122.41	364.2	1230.45
1122.51	364.1	1187.58
1122.61	364	1176.39
1122.71	363.9	1166.05
1122.81	363.8	1150.78
1122.91	363.7	1160.09
1123.01	363.6	1135.38
1123.11	363.5	1122.54
1123.21	363.4	1144.61
1123.31	363.3	1127.6
1123.41	363.2	1118.08
1123.51	363.1	1112.21
1123.61	363	1090.48
1123.71	362.9	1121.92
1123.81	362.8	1113.32
1123.91	362.7	1091.9
1124.01	362.6	1092.27
1124.11	362.5	1088.9
1124.21	362.4	1069.48
1124.31	362.3	1062.93
1124.41	362.2	1063.7
1124.51	362.1	1039.8
1124.61	362	1044.15
1124.71	361.9	1044.43
1124.81	361.8	1024.49
1124.91	361.7	1029.73
1125.01	361.6	1017.82
1125.11	361.5	1022.16
1125.21	361.4	1022.63
1125.31	361.3	999.954
1125.41	361.2	1023.61
1125.51	361.1	1006.47
1125.61	361	1018.75
1125.71	360.9	1003.65
1125.81	360.8	1013.63
1125.91	360.7	990.564
1126.01	360.6	1018.14
1126.11	360.5	1004.6
1126.21	360.4	1008.53
1126.31	360.3	1001.69
1126.41	360.2	993.132
1126.51	360.1	986.032
1126.61	360	991.186
1126.71	359.9	999.314
1126.81	359.8	1006.51
1126.91	359.7	985.611
1127.01	359.6	990.35
1127.11	359.5	1005.16
1127.21	359.4	1022.46
1127.31	359.3	990.336
1127.41	359.2	963.861
1127.51	359.1	965.164
1127.61	359	967.846
1127.71	358.9	990.671
1127.81	358.8	989.836
1127.91	358.7	981.707
1128.01	358.6	978.696
1128.11	358.5	997.221
1128.21	358.4	984.114
1128.31	358.3	980.929
1128.41	358.2	982.864
1128.51	358.1	976.796
1128.61	358	990.675
1128.71	357.9	968.857
1128.81	357.8	961.611
1128.91	357.7	952.607
1129.01	357.6	982.671
1129.11	357.5	985.55
1129.21	357.4	980.629
1129.31	357.3	949.893
1129.41	357.2	962.411
1129.51	357.1	970.171
1129.61	357	963.132
1129.71	356.9	970.45
1129.81	356.8	964.704
1129.91	356.7	963.354
1130.01	356.6	991.293
1130.11	356.5	1000.04
1130.21	356.4	980.736
1130.31	356.3	973.311
1130.41	356.2	941.689
1130.51	356.1	923.414
1130.61	356	951.143
1130.71	355.9	963.389
1130.81	355.8	982.543
1130.91	355.7	959.054
1131.01	355.6	972.518
1131.11	355.5	994.161
1131.21	355.4	977.768
1131.31	355.3	970.146
1131.41	355.2	969.064
1131.51	355.1	968.868
1131.61	355	983.864
1131.71	354.9	979.054
1131.81	354.8	956.043
1131.91	354.7	940.832
1132.01	354.6	940.539
1132.11	354.5	955.254
1132.21	354.4	956.271
1132.31	354.3	980.375
1132.41	354.2	961.821
1132.51	354.1	970.161
1132.61	354	993.868
1132.71	353.9	976.157
1132.81	353.8	929.75
1132.91	353.7	964.054
1133.01	353.6	940.65
1133.11	353.5	963.018
1133.21	353.4	975.15
