c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex340_cec356_ag he arm22.vms
Ag3d
	Characteristic Energy eV	1486.61	Acquisition Time s	1
KE_Ag3d	BE_Ag3d	CPS_Ag3d
1127.51	359.1	1221.55
1127.61	359	1226.06
1127.71	358.9	1191.17
1127.81	358.8	1225.83
1127.91	358.7	1181.27
1128.01	358.6	1221.98
1128.11	358.5	1134.77
1128.21	358.4	1197.23
1128.31	358.3	1183.25
1128.41	358.2	1198.35
1128.51	358.1	1116.84
1128.61	358	1190.71
1128.71	357.9	1184.04
1128.81	357.8	1163.33
1128.91	357.7	1138.83
1129.01	357.6	1152.98
1129.11	357.5	1198.73
1129.21	357.4	1191.18
1129.31	357.3	1182.31
1129.41	357.2	1114.11
1129.51	357.1	1208.23
1129.61	357	1153.93
1129.71	356.9	1160.77
1129.81	356.8	1164.15
1129.91	356.7	1144.06
1130.01	356.6	1145.9
1130.11	356.5	1153.42
1130.21	356.4	1087.48
1130.31	356.3	1166.98
1130.41	356.2	1171.91
1130.51	356.1	1170.9
1130.61	356	1137.65
1130.71	355.9	1176.45
1130.81	355.8	1126.24
1130.91	355.7	1142.37
1131.01	355.6	1139.05
1131.11	355.5	1143.63
1131.21	355.4	1198.19
1131.31	355.3	1147.57
1131.41	355.2	1119.09
1131.51	355.1	1165.62
1131.61	355	1204.9
1131.71	354.9	1183.51
1131.81	354.8	1151.24
1131.91	354.7	1165.81
1132.01	354.6	1158.45
1132.11	354.5	1137.86
1132.21	354.4	1185.16
1132.31	354.3	1180.31
1132.41	354.2	1167.16
1132.51	354.1	1140.64
1132.61	354	1111.94
1132.71	353.9	1145.25
1132.81	353.8	1133.17
1132.91	353.7	1172.21
1133.01	353.6	1137.59
1133.11	353.5	1147.24
1133.21	353.4	1159.77
1133.31	353.3	1126.4
1133.41	353.2	1128.03
1133.51	353.1	1120.68
1133.61	353	1160.94
