C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX322_CEC356_Au_Ag_Cu in H2_1.vms.vms
Au4f
	Characteristic Energy eV	1486.61	Acquisition Time s	0.9
KE_Au4f	BE_Au4f	CPS_Au4f
1393.21	93.4	11913.4
1393.31	93.3	11817.7
1393.41	93.2	11767
1393.51	93.1	11695.4
1393.61	93	11579.9
1393.71	92.9	11587.7
1393.81	92.8	11523.8
1393.91	92.7	11449.3
1394.01	92.6	11339.1
1394.11	92.5	11283.2
1394.21	92.4	11297.9
1394.31	92.3	11299.9
1394.41	92.2	11380.5
1394.51	92.1	11333.2
1394.61	92	11404.1
1394.71	91.9	11423.5
1394.81	91.8	11534.6
1394.91	91.7	11562.3
1395.01	91.6	11607.9
1395.11	91.5	11724.3
1395.21	91.4	11896.7
1395.31	91.3	11858.2
1395.41	91.2	12013.2
1395.51	91.1	12208.3
1395.61	91	12317.6
1395.71	90.9	12494.2
1395.81	90.8	12551.8
1395.91	90.7	12665.3
1396.01	90.6	12810.1
1396.11	90.5	12855.7
1396.21	90.4	12996
1396.31	90.3	12972.4
1396.41	90.2	12943.4
1396.51	90.1	12946.5
1396.61	90	12955.2
1396.71	89.9	13005.7
1396.81	89.8	13066.8
1396.91	89.7	13154.6
1397.01	89.6	13275.2
1397.11	89.5	13542.1
1397.21	89.4	13908
1397.31	89.3	14409.2
1397.41	89.2	14943
1397.51	89.1	15544.4
1397.61	89	16329.7
1397.71	88.9	17518
1397.81	88.8	18911.1
1397.91	88.7	20762.8
1398.01	88.6	23623.3
1398.11	88.5	27563
1398.21	88.4	33260.2
1398.31	88.3	41353.1
1398.41	88.2	52590.2
1398.51	88.1	67816.6
1398.61	88	86349.5
1398.71	87.9	106066
1398.81	87.8	123890
1398.91	87.7	135261
1399.01	87.6	136793
1399.11	87.5	127679
1399.21	87.4	111188
1399.31	87.3	90873
1399.41	87.2	71116.3
1399.51	87.1	54137.3
1399.61	87	41607.9
1399.71	86.9	32389.6
1399.81	86.8	25741.2
1399.91	86.7	21239.1
1400.01	86.6	18318.5
1400.11	86.5	16327.7
1400.21	86.4	14942.9
1400.31	86.3	13869.7
1400.41	86.2	13034.8
1400.51	86.1	12617
1400.61	86	12347.6
1400.71	85.9	12177.9
1400.81	85.8	12120.4
1400.91	85.7	12355.6
1401.01	85.6	12656.6
1401.11	85.5	13161.5
1401.21	85.4	13997.5
1401.31	85.3	14984.3
1401.41	85.2	16319.5
1401.51	85.1	18146.6
1401.61	85	20637.4
1401.71	84.9	24263.9
1401.81	84.8	29567.9
1401.91	84.7	37243.1
1402.01	84.6	48557
1402.11	84.5	64094
1402.21	84.4	85238.9
1402.31	84.3	109597
1402.41	84.2	135865
1402.51	84.1	158412
1402.61	84	170465
1402.71	83.9	168773
1402.81	83.8	154383
1402.91	83.7	130657
1403.01	83.6	103077
1403.11	83.5	77385.9
1403.21	83.4	56557.4
1403.31	83.3	40932.3
1403.41	83.2	29780
1403.51	83.1	22050
1403.61	83	16759.2
1403.71	82.9	13311.7
1403.81	82.8	10958.9
1403.91	82.7	9333.6
1404.01	82.6	8206.77
1404.11	82.5	7343.44
1404.21	82.4	6701.95
1404.31	82.3	6157.16
1404.41	82.2	5707.1
1404.51	82.1	5321.57
1404.61	82	5068.23
1404.71	81.9	4794.5
1404.81	81.8	4545.62
1404.91	81.7	4336.7
1405.01	81.6	4185.99
1405.11	81.5	3992.88
1405.21	81.4	3878.44
1405.31	81.3	3735.77
1405.41	81.2	3649.94
1405.51	81.1	3564.16
1405.61	81	3473.94
1405.71	80.9	3380.94
1405.81	80.8	3331.26
1405.91	80.7	3273.24
1406.01	80.6	3198.39
1406.11	80.5	3152.64
1406.21	80.4	3088.39
1406.31	80.3	3026.72
1406.41	80.2	3019.57
1406.51	80.1	2942.38
1406.61	80	2903.28
1406.71	79.9	2862.57
1406.81	79.8	2845.76
1406.91	79.7	2797.37
1407.01	79.6	2773.16
1407.11	79.5	2745.76
1407.21	79.4	2711.83
1407.31	79.3	2713.55
1407.41	79.2	2683.23
1407.51	79.1	2699.14
1407.61	79	2701.14
1407.71	78.9	2663.51
1407.81	78.8	2682.81
1407.91	78.7	2642.8
1408.01	78.6	2650.09
1408.11	78.5	2627.21
1408.21	78.4	2633.28
1408.31	78.3	2629.42
1408.41	78.2	2690.73
1408.51	78.1	2687.07
1408.61	78	2626.38
1408.71	77.9	2634.62
