C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX322_CEC356_Au_Ag_Cu in H2_1.vms.vms
Cu2p
	Characteristic Energy eV	1486.61	Acquisition Time s	0.9
KE_Cu2p	BE_Cu2p	CPS_Cu2p
559.21	927.4	9473.64
559.31	927.3	9447.73
559.41	927.2	9447.67
559.51	927.1	9409.18
559.61	927	9426.3
559.71	926.9	9452.9
559.81	926.8	9402.23
559.91	926.7	9292.61
560.01	926.6	9283.19
560.11	926.5	9307.98
560.21	926.4	9370.33
560.31	926.3	9351.5
560.41	926.2	9381.4
560.51	926.1	9343.8
560.61	926	9327.44
560.71	925.9	9304.57
560.81	925.8	9255.07
560.91	925.7	9295.21
561.01	925.6	9351.41
561.11	925.5	9269.87
561.21	925.4	9265.57
561.31	925.3	9287.64
561.41	925.2	9284.89
561.51	925.1	9220.9
561.61	925	9205.43
561.71	924.9	9255.97
561.81	924.8	9208.47
561.91	924.7	9255.77
562.01	924.6	9197.69
562.11	924.5	9296.46
562.21	924.4	9176.59
562.31	924.3	9227.22
562.41	924.2	9239.55
562.51	924.1	9218.03
562.61	924	9235.5
562.71	923.9	9192.58
562.81	923.8	9255.72
562.91	923.7	9229.03
563.01	923.6	9182.51
563.11	923.5	9262.68
563.21	923.4	9296.36
563.31	923.3	9278.59
563.41	923.2	9227.17
563.51	923.1	9217.75
563.61	923	9256.85
563.71	922.9	9219.74
563.81	922.8	9208.5
563.91	922.7	9201.35
564.01	922.6	9275.93
564.11	922.5	9198.09
564.21	922.4	9190.04
564.31	922.3	9143.78
564.41	922.2	9193.51
564.51	922.1	9202.64
564.61	922	9223.22
564.71	921.9	9195.68
564.81	921.8	9177.52
564.91	921.7	9244.65
565.01	921.6	9259.88
565.11	921.5	9209.58
565.21	921.4	9220.59
565.31	921.3	9250.44
565.41	921.2	9235.68
565.51	921.1	9231.77
565.61	921	9196.29
565.71	920.9	9181.15
565.81	920.8	9316.85
565.91	920.7	9243.72
566.01	920.6	9170.67
566.11	920.5	9211.44
566.21	920.4	9201.7
566.31	920.3	9266.48
566.41	920.2	9236.13
566.51	920.1	9170.4
566.61	920	9209.19
