c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex340_cec356_cu n2 largearea.vms
Cu2p
	Characteristic Energy eV	1486.61	Acquisition Time s	4.5
KE_Cu2p	BE_Cu2p	CPS_Cu2p
559.51	927.1	2726.51
559.61	927	2743.56
559.71	926.9	2742.84
559.81	926.8	2724.02
559.91	926.7	2736.58
560.01	926.6	2736.13
560.11	926.5	2724.16
560.21	926.4	2752.33
560.31	926.3	2708.62
560.41	926.2	2714.87
560.51	926.1	2708.84
560.61	926	2718.33
560.71	925.9	2744.09
560.81	925.8	2751.64
560.91	925.7	2726.69
561.01	925.6	2715.16
561.11	925.5	2735.64
561.21	925.4	2752.87
561.31	925.3	2730.8
561.41	925.2	2744.69
561.51	925.1	2749.49
561.61	925	2785.4
561.71	924.9	2754.56
561.81	924.8	2760.22
561.91	924.7	2717.4
562.01	924.6	2721.67
562.11	924.5	2734.82
562.21	924.4	2722.6
562.31	924.3	2715.51
562.41	924.2	2738.2
562.51	924.1	2758.02
562.61	924	2741.58
562.71	923.9	2719.11
562.81	923.8	2726.24
562.91	923.7	2750.58
563.01	923.6	2725.56
563.11	923.5	2746.44
563.21	923.4	2745.78
563.31	923.3	2751.27
563.41	923.2	2743.49
563.51	923.1	2728.04
563.61	923	2774.98
563.71	922.9	2744.04
563.81	922.8	2733.27
563.91	922.7	2723.98
564.01	922.6	2753.02
564.11	922.5	2779.93
564.21	922.4	2775.47
564.31	922.3	2738.36
564.41	922.2	2755.82
564.51	922.1	2726.78
564.61	922	2752.62
564.71	921.9	2746.04
564.81	921.8	2752.73
564.91	921.7	2757.18
565.01	921.6	2757.29
565.11	921.5	2744.98
565.21	921.4	2745.31
565.31	921.3	2748.49
565.41	921.2	2724
565.51	921.1	2749.09
565.61	921	2780.84
565.71	920.9	2778.6
565.81	920.8	2739.89
565.91	920.7	2756.8
566.01	920.6	2778.22
566.11	920.5	2744.33
566.21	920.4	2748.69
566.31	920.3	2787.51
566.41	920.2	2747.4
566.51	920.1	2728.16
566.61	920	2766.07
