c:\users\mark\owncloud\muelheim group\projects\gas phase background\ex340_cec356_au n2 largearea.vms
Survey
	Characteristic Energy eV	1486.61	Acquisition Time s	1.5
KE_Survey	BE_Survey	CPS_Survey
811.61	675	5534.07
812.11	674.5	5514.81
812.61	674	5543.88
813.11	673.5	5637.49
813.61	673	5708.45
814.11	672.5	5638.38
814.61	672	5642.73
815.11	671.5	5593.89
815.61	671	5558.41
816.11	670.5	5620.39
816.61	670	5600.41
817.11	669.5	5600.05
817.61	669	5746.59
818.11	668.5	5625
818.61	668	5605.21
819.11	667.5	5693.61
819.61	667	5659.6
820.11	666.5	5726.49
820.61	666	5677.9
821.11	665.5	5728.79
821.61	665	5631.56
822.11	664.5	5723.3
822.61	664	5730.63
823.11	663.5	5639.92
823.61	663	5697.19
824.11	662.5	5657.05
824.61	662	5693.61
825.11	661.5	5735.85
825.61	661	5680.42
826.11	660.5	5785.37
826.61	660	5808.15
827.11	659.5	5713.68
827.61	659	5764.42
