C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX321_CEC356_Au Ag and Cu in O2_clean.vms
Cu2p
	Characteristic Energy eV	1486.61	Acquisition Time s	0.9
KE_Cu2p	BE_Cu2p	CPS_Cu2p
558.91	927.7	1053.86
559.01	927.6	1071.43
559.11	927.5	1060.07
559.21	927.4	1068.37
559.31	927.3	1048.51
559.41	927.2	1052.89
559.51	927.1	1048.19
559.61	927	1083.07
559.71	926.9	1091.29
559.81	926.8	1068.36
559.91	926.7	1068.54
560.01	926.6	1075.07
560.11	926.5	1073.1
560.21	926.4	1080.98
560.31	926.3	1076.57
560.41	926.2	1074.77
560.51	926.1	1085.1
560.61	926	1063.75
560.71	925.9	1063.78
560.81	925.8	1070.14
560.91	925.7	1076.54
561.01	925.6	1108.79
561.11	925.5	1080.19
561.21	925.4	1074.99
561.31	925.3	1083.61
561.41	925.2	1078.68
561.51	925.1	1073.73
561.61	925	1098.77
561.71	924.9	1080.46
561.81	924.8	1055.03
561.91	924.7	1068.17
562.01	924.6	1065.14
562.11	924.5	1057.93
562.21	924.4	1081.1
562.31	924.3	1068.73
562.41	924.2	1092.69
562.51	924.1	1104.97
562.61	924	1058.03
562.71	923.9	1078.68
562.81	923.8	1084.17
562.91	923.7	1083.67
563.01	923.6	1052.81
563.11	923.5	1059.24
563.21	923.4	1062.71
563.31	923.3	1079.68
563.41	923.2	1082.83
563.51	923.1	1052.41
563.61	923	1063.2
563.71	922.9	1097.76
563.81	922.8	1105.07
563.91	922.7	1101.32
564.01	922.6	1109.54
564.11	922.5	1080.4
564.21	922.4	1074.89
564.31	922.3	1062.06
564.41	922.2	1067.2
564.51	922.1	1080.55
564.61	922	1067.9
564.71	921.9	1064.84
564.81	921.8	1079.93
564.91	921.7	1088.05
565.01	921.6	1091.18
565.11	921.5	1106.12
565.21	921.4	1100.21
565.31	921.3	1070.8
565.41	921.2	1083.63
565.51	921.1	1095.89
565.61	921	1085.31
565.71	920.9	1107.97
565.81	920.8	1099.93
565.91	920.7	1073.04
566.01	920.6	1076.58
566.11	920.5	1093.02
566.21	920.4	1087.29
566.31	920.3	1079.56
566.41	920.2	1084.11
566.51	920.1	1103.68
566.61	920	1116.97
