C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX318_CEC356_Au Ag Cu in N2_clean.vms
Cu2p
	Characteristic Energy eV	1486.61	Acquisition Time s	2.5
KE_Cu2p	BE_Cu2p	CPS_Cu2p
559.01	927.6	3397.59
559.11	927.5	3350.43
559.21	927.4	3340.72
559.31	927.3	3380.94
559.41	927.2	3401.49
559.51	927.1	3382.81
559.61	927	3359.85
559.71	926.9	3368.27
559.81	926.8	3334.69
559.91	926.7	3358.54
560.01	926.6	3374.28
560.11	926.5	3358.41
560.21	926.4	3357.87
560.31	926.3	3381.1
560.41	926.2	3366.97
560.51	926.1	3350.22
560.61	926	3377.45
560.71	925.9	3334.72
560.81	925.8	3340.57
560.91	925.7	3383.82
561.01	925.6	3374.32
561.11	925.5	3318.98
561.21	925.4	3350.25
561.31	925.3	3332.8
561.41	925.2	3353.62
561.51	925.1	3359.74
561.61	925	3392.91
561.71	924.9	3373.29
561.81	924.8	3361.6
561.91	924.7	3339.65
562.01	924.6	3364.13
562.11	924.5	3334.64
562.21	924.4	3349.08
562.31	924.3	3369.59
562.41	924.2	3333.67
562.51	924.1	3334.82
562.61	924	3333.75
562.71	923.9	3377.88
562.81	923.8	3410.34
562.91	923.7	3386.59
563.01	923.6	3362.39
563.11	923.5	3374.24
563.21	923.4	3361.83
563.31	923.3	3344.66
563.41	923.2	3343.87
563.51	923.1	3374.88
563.61	923	3368.05
563.71	922.9	3393.89
563.81	922.8	3348.31
563.91	922.7	3383.73
564.01	922.6	3370.03
564.11	922.5	3388.38
564.21	922.4	3376.68
564.31	922.3	3384.51
564.41	922.2	3374.44
564.51	922.1	3376.81
564.61	922	3378.1
564.71	921.9	3352.43
564.81	921.8	3342.49
564.91	921.7	3328.77
565.01	921.6	3348.88
565.11	921.5	3339.15
565.21	921.4	3386.3
565.31	921.3	3391.82
565.41	921.2	3379.14
565.51	921.1	3384.2
565.61	921	3392.46
565.71	920.9	3373.53
565.81	920.8	3383.19
565.91	920.7	3400.6
566.01	920.6	3393.63
566.11	920.5	3384.68
566.21	920.4	3373.66
566.31	920.3	3366.84
566.41	920.2	3362
566.51	920.1	3389.57
566.61	920	3419.16
