C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX318_CEC356_Au Ag Cu in N2_clean.vms
Cu2p
	Characteristic Energy eV	1486.61	Acquisition Time s	2.5
KE_Cu2p	BE_Cu2p	CPS_Cu2p
520.71	965.9	27404.6
520.81	965.8	27421.3
520.91	965.7	27384.1
521.01	965.6	27552.8
521.11	965.5	27506.1
521.21	965.4	27523.2
521.31	965.3	27525.1
521.41	965.2	27641
521.51	965.1	27703.5
521.61	965	27678.7
521.71	964.9	27645
521.81	964.8	27603.3
521.91	964.7	27730
522.01	964.6	27657
522.11	964.5	27549.6
522.21	964.4	27652
522.31	964.3	27615.1
522.41	964.2	27599.1
522.51	964.1	27423.6
522.61	964	27423.2
522.71	963.9	27483.1
522.81	963.8	27204.5
522.91	963.7	27075.4
523.01	963.6	27030.6
523.11	963.5	27068
523.21	963.4	26934.2
523.31	963.3	26911.1
523.41	963.2	26844.8
523.51	963.1	26707.8
523.61	963	26520.5
523.71	962.9	26411.1
523.81	962.8	26481.7
523.91	962.7	26535.7
524.01	962.6	26420.8
524.11	962.5	26291.7
524.21	962.4	26388.2
524.31	962.3	26222.7
524.41	962.2	26205.6
524.51	962.1	26146.4
524.61	962	26084.6
524.71	961.9	26175
524.81	961.8	26188.6
524.91	961.7	26178.3
525.01	961.6	26015.5
525.11	961.5	26028.6
525.21	961.4	26036.6
525.31	961.3	26087.6
525.41	961.2	26211.1
525.51	961.1	26236
525.61	961	26233.8
525.71	960.9	26203.8
525.81	960.8	26264.7
525.91	960.7	26315.8
526.01	960.6	26257.2
526.11	960.5	26220.4
526.21	960.4	26334.8
526.31	960.3	26436.2
526.41	960.2	26435.8
526.51	960.1	26410.9
526.61	960	26296.7
526.71	959.9	26459.5
526.81	959.8	26479.1
526.91	959.7	26427.1
527.01	959.6	26362.2
527.11	959.5	26415.5
527.21	959.4	26551
527.31	959.3	26437.9
527.41	959.2	26510.9
527.51	959.1	26476.7
527.61	959	26501.8
527.71	958.9	26403.8
527.81	958.8	26431
527.91	958.7	26411.8
528.01	958.6	26459.3
528.11	958.5	26628.2
528.21	958.4	26539
528.31	958.3	26640.2
528.41	958.2	26522.9
528.51	958.1	26627.4
528.61	958	26631.7
528.71	957.9	26666.7
528.81	957.8	26795.2
528.91	957.7	26826.8
529.01	957.6	26773
529.11	957.5	26883.6
529.21	957.4	26872
529.31	957.3	27102.3
529.41	957.2	27202
529.51	957.1	27188.4
529.61	957	27131.4
529.71	956.9	27277.5
529.81	956.8	27199.4
529.91	956.7	27433.4
530.01	956.6	27469.9
530.11	956.5	27626
530.21	956.4	27659.5
530.31	956.3	27730.7
530.41	956.2	27787.6
530.51	956.1	27899.6
530.61	956	28076.3
530.71	955.9	28025
530.81	955.8	28233.1
530.91	955.7	28251.3
531.01	955.6	28461.5
531.11	955.5	28489.1
531.21	955.4	28693.5
531.31	955.3	29035.6
531.41	955.2	29244.6
531.51	955.1	29393.2
531.61	955	29500.4
531.71	954.9	29844.8
531.81	954.8	30305.6
531.91	954.7	30718.2
532.01	954.6	31067.9
532.11	954.5	31539.8
532.21	954.4	31985.7
532.31	954.3	32588.6
532.41	954.2	33267.8
532.51	954.1	34269.9
532.61	954	35162.7
532.71	953.9	36252
532.81	953.8	37658.7
532.91	953.7	39130.4
533.01	953.6	40980.5
533.11	953.5	42977.6
533.21	953.4	45524.7
533.31	953.3	48417.3
533.41	953.2	51530
533.51	953.1	55219.2
533.61	953	59071.2
533.71	952.9	63152.5
533.81	952.8	67100.8
533.91	952.7	70539.3
534.01	952.6	73121.1
534.11	952.5	74467.3
534.21	952.4	74075.6
534.31	952.3	72616.5
534.41	952.2	69761.5
534.51	952.1	66040.7
534.61	952	61685
534.71	951.9	57378.8
534.81	951.8	52987.1
534.91	951.7	48987.7
535.01	951.6	45511
535.11	951.5	42504.6
535.21	951.4	40143.6
535.31	951.3	37978
535.41	951.2	36284.6
535.51	951.1	34640.3
535.61	951	33299.8
535.71	950.9	32335.1
535.81	950.8	31441.5
535.91	950.7	30647
536.01	950.6	29874.6
536.11	950.5	29464.6
536.21	950.4	28841.6
536.31	950.3	28376.4
536.41	950.2	27894.4
536.51	950.1	27620.3
536.61	950	27306.3
536.71	949.9	27128.5
536.81	949.8	26703.6
536.91	949.7	26590.2
537.01	949.6	26293.7
537.11	949.5	26021.2
537.21	949.4	25762.4
537.31	949.3	25613
537.41	949.2	25485.2
537.51	949.1	25262.5
537.61	949	25118.2
537.71	948.9	24910.6
537.81	948.8	24833.1
537.91	948.7	24859.5
538.01	948.6	24787.2
538.11	948.5	24757.8
538.21	948.4	24610.9
538.31	948.3	24548.3
538.41	948.2	24532
538.51	948.1	24516.5
538.61	948	24380.4
538.71	947.9	24369.1
538.81	947.8	24469
538.91	947.7	24430.3
539.01	947.6	24371.7
539.11	947.5	24283.4
539.21	947.4	24380.7
539.31	947.3	24361.7
539.41	947.2	24383.2
539.51	947.1	24359.3
539.61	947	24358.2
539.71	946.9	24303.5
539.81	946.8	24297
539.91	946.7	24277.1
540.01	946.6	24377
540.11	946.5	24353.9
540.21	946.4	24294.1
540.31	946.3	24331.4
540.41	946.2	24319.1
540.51	946.1	24341.8
540.61	946	24307.1
540.71	945.9	24179.2
540.81	945.8	24077
540.91	945.7	24030.4
541.01	945.6	23937.5
541.11	945.5	23759.2
541.21	945.4	23616.4
541.31	945.3	23486.3
541.41	945.2	23383.9
541.51	945.1	23283.5
541.61	945	23263.5
541.71	944.9	23177.9
541.81	944.8	23225.5
541.91	944.7	23114.4
542.01	944.6	23045.3
542.11	944.5	22969.8
542.21	944.4	22940.5
542.31	944.3	22914.7
542.41	944.2	22825.5
542.51	944.1	22955.4
542.61	944	22853.5
542.71	943.9	22736
542.81	943.8	22765.3
542.91	943.7	22612
543.01	943.6	22594.7
543.11	943.5	22464.9
543.21	943.4	22398.8
543.31	943.3	22375.5
543.41	943.2	22364.3
543.51	943.1	22275.9
543.61	943	22100.8
543.71	942.9	22038.7
543.81	942.8	22018.7
543.91	942.7	21853.9
544.01	942.6	21809.7
544.11	942.5	21677.6
544.21	942.4	21498.3
544.31	942.3	21453.4
544.41	942.2	21346.5
544.51	942.1	21138.9
544.61	942	20956.7
544.71	941.9	20779.6
544.81	941.8	20692.5
544.91	941.7	20536.6
545.01	941.6	20309.3
545.11	941.5	20285.9
545.21	941.4	20100
545.31	941.3	20139.5
545.41	941.2	20138.6
545.51	941.1	20080.4
545.61	941	20064.1
545.71	940.9	20052.8
545.81	940.8	20080.5
545.91	940.7	20080.7
546.01	940.6	20069.4
546.11	940.5	20113.4
546.21	940.4	20039.7
546.31	940.3	20166.6
546.41	940.2	20106.3
546.51	940.1	20105.4
546.61	940	20089
546.71	939.9	20139
546.81	939.8	20143.4
546.91	939.7	20137.9
547.01	939.6	20183.8
547.11	939.5	20126.5
547.21	939.4	20112.2
547.31	939.3	20043.5
547.41	939.2	20074.7
547.51	939.1	19949.8
547.61	939	19959.9
547.71	938.9	19989.7
547.81	938.8	19965.6
547.91	938.7	19968.4
548.01	938.6	19914.7
548.11	938.5	19964.6
548.21	938.4	19941.9
548.31	938.3	19960.1
548.41	938.2	20017.4
548.51	938.1	20060.9
548.61	938	20150.3
548.71	937.9	20158.9
548.81	937.8	20182.6
548.91	937.7	20273.1
549.01	937.6	20398.8
549.11	937.5	20497.8
549.21	937.4	20507.6
549.31	937.3	20631.8
549.41	937.2	20793.4
549.51	937.1	20995
549.61	937	20963.4
