C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX318_CEC356_Au Ag Cu in N2_clean.vms
Ag3d
	Characteristic Energy eV	1486.61	Acquisition Time s	0.1
KE_Ag3d	BE_Ag3d	CPS_Ag3d
1122.11	364.5	2217.81
1122.21	364.4	1950.89
1122.31	364.3	2212.14
1122.41	364.2	2078.5
1122.51	364.1	2077.46
1122.61	364	2019.91
1122.71	363.9	1814.31
1122.81	363.8	1885.93
1122.91	363.7	1757.57
1123.01	363.6	1894.59
1123.11	363.5	1899.48
1123.21	363.4	1784.12
1123.31	363.3	1752.58
1123.41	363.2	1679.36
1123.51	363.1	1679.65
1123.61	363	1839.76
1123.71	362.9	1819.1
1123.81	362.8	1966.11
1123.91	362.7	1925.23
1124.01	362.6	1792.37
1124.11	362.5	1875.66
1124.21	362.4	1805.73
1124.31	362.3	1823.57
1124.41	362.2	1734.91
1124.51	362.1	1740.94
1124.61	362	1522.35
1124.71	361.9	1719.58
1124.81	361.8	1935.64
1124.91	361.7	1753.14
1125.01	361.6	1616.73
1125.11	361.5	1765.46
1125.21	361.4	1673.34
1125.31	361.3	1732.62
1125.41	361.2	1542.72
1125.51	361.1	1727.87
1125.61	361	1457.6
1125.71	360.9	1605.42
1125.81	360.8	1813.7
1125.91	360.7	1630.37
1126.01	360.6	1410.66
1126.11	360.5	1623.69
1126.21	360.4	1531.93
1126.31	360.3	1608.87
1126.41	360.2	1760.33
1126.51	360.1	1683.9
1126.61	360	1545
1126.71	359.9	1752.23
1126.81	359.8	1512.72
1126.91	359.7	1725.71
1127.01	359.6	1736.11
1127.11	359.5	1576.42
1127.21	359.4	1524.84
1127.31	359.3	1502.47
1127.41	359.2	1329.55
1127.51	359.1	1459.1
1127.61	359	1652.87
1127.71	358.9	1357.22
1127.81	358.8	1410.73
1127.91	358.7	1552.13
1128.01	358.6	1486.98
1128.11	358.5	1641.43
1128.21	358.4	1492.89
1128.31	358.3	1714.18
1128.41	358.2	1380.62
1128.51	358.1	1487.47
1128.61	358	1472.07
1128.71	357.9	1522.6
1128.81	357.8	1598.73
1128.91	357.7	1701.46
1129.01	357.6	1577.02
1129.11	357.5	1448.6
1129.21	357.4	1557.5
1129.31	357.3	1569.05
1129.41	357.2	1393.15
1129.51	357.1	1499.28
1129.61	357	1504.13
1129.71	356.9	1621.71
1129.81	356.8	1513.15
1129.91	356.7	1414.81
1130.01	356.6	1480.31
1130.11	356.5	1526.05
1130.21	356.4	1552.18
1130.31	356.3	1740.83
1130.41	356.2	1603.63
1130.51	356.1	1575.03
1130.61	356	1626.99
1130.71	355.9	1393.4
1130.81	355.8	1528.13
1130.91	355.7	1545.66
1131.01	355.6	1483.87
1131.11	355.5	1551.84
1131.21	355.4	1421.99
1131.31	355.3	1366.46
1131.41	355.2	1519.29
1131.51	355.1	1482.78
1131.61	355	1314.74
1131.71	354.9	1443.7
1131.81	354.8	1477.4
1131.91	354.7	1408.97
1132.01	354.6	1539.96
1132.11	354.5	1525.58
1132.21	354.4	1532.09
1132.31	354.3	1476.16
1132.41	354.2	1372.83
1132.51	354.1	1502.45
1132.61	354	1586.17
1132.71	353.9	1720.63
1132.81	353.8	1693.6
1132.91	353.7	1551.2
1133.01	353.6	1423.88
1133.11	353.5	1591.66
1133.21	353.4	1304.42
1133.31	353.3	1475.78
1133.41	353.2	1604.72
1133.51	353.1	1503.84
1133.61	353	1448.34
1133.71	352.9	1490.72
