C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX318_CEC356_Au Ag Cu in N2_clean.vms
Au4f
	Characteristic Energy eV	1486.61	Acquisition Time s	0.9
KE_Au4f	BE_Au4f	CPS_Au4f
1395.71	90.9	1679.66
1395.81	90.8	1670.44
1395.91	90.7	1694.92
1396.01	90.6	1685.05
1396.11	90.5	1694.59
1396.21	90.4	1740.66
1396.31	90.3	1734.08
1396.41	90.2	1726.25
1396.51	90.1	1726.63
1396.61	90	1751.34
1396.71	89.9	1746.09
1396.81	89.8	1766.8
1396.91	89.7	1750.7
1397.01	89.6	1756.24
1397.11	89.5	1791.65
1397.21	89.4	1801.3
1397.31	89.3	1868.47
1397.41	89.2	1923.49
1397.51	89.1	1960.9
1397.61	89	2079.98
1397.71	88.9	2199.4
1397.81	88.8	2272.67
1397.91	88.7	2520.18
1398.01	88.6	2813.85
1398.11	88.5	3174.86
1398.21	88.4	3661.01
1398.31	88.3	4508.04
1398.41	88.2	5654.83
1398.51	88.1	7120.25
1398.61	88	8863.3
1398.71	87.9	10893.4
1398.81	87.8	12671.7
1398.91	87.7	13859.8
1399.01	87.6	13939.1
1399.11	87.5	13130.9
1399.21	87.4	11463.3
1399.31	87.3	9426.57
1399.41	87.2	7344.28
1399.51	87.1	5636.16
1399.61	87	4417.72
1399.71	86.9	3514.4
1399.81	86.8	2894.06
1399.91	86.7	2489.01
1400.01	86.6	2199.4
1400.11	86.5	2025.42
1400.21	86.4	1889.19
1400.31	86.3	1773.84
1400.41	86.2	1720.96
1400.51	86.1	1672.08
1400.61	86	1603.22
1400.71	85.9	1614.86
1400.81	85.8	1624.71
1400.91	85.7	1680.94
1401.01	85.6	1666.81
1401.11	85.5	1767.45
1401.21	85.4	1825.46
1401.31	85.3	1912.44
1401.41	85.2	1997.64
1401.51	85.1	2189.49
1401.61	85	2426.44
1401.71	84.9	2833.83
1401.81	84.8	3337.34
1401.91	84.7	4041.25
1402.01	84.6	5189.64
1402.11	84.5	6802.79
1402.21	84.4	8882.18
1402.31	84.3	11196.9
1402.41	84.2	13888.2
1402.51	84.1	16079.8
1402.61	84	17406.4
1402.71	83.9	17296.6
1402.81	83.8	15939.2
1402.91	83.7	13408.1
1403.01	83.6	10666.1
1403.11	83.5	7998.53
1403.21	83.4	5867.99
1403.31	83.3	4367.12
1403.41	83.2	3348.93
1403.51	83.1	2544.14
1403.61	83	2017.46
1403.71	82.9	1671.07
1403.81	82.8	1427.57
1403.91	82.7	1320.96
1404.01	82.6	1200.75
1404.11	82.5	1095.23
1404.21	82.4	1028.83
1404.31	82.3	960.834
1404.41	82.2	935.279
1404.51	82.1	891.421
1404.61	82	869.013
1404.71	81.9	845.842
1404.81	81.8	828.624
1404.91	81.7	792.422
1405.01	81.6	801.368
1405.11	81.5	771.86
1405.21	81.4	744.755
1405.31	81.3	729.789
1405.41	81.2	719.271
1405.51	81.1	742.375
1405.61	81	723.431
1405.71	80.9	702.727
1405.81	80.8	679.239
1405.91	80.7	684.588
1406.01	80.6	678.695
1406.11	80.5	687.732
1406.21	80.4	690.932
1406.31	80.3	662.636
1406.41	80.2	651.703
1406.51	80.1	631.574
1406.61	80	640.661
1406.71	79.9	672.893
1406.81	79.8	651.975
1406.91	79.7	652.02
1407.01	79.6	653.906
1407.11	79.5	647.619
1407.21	79.4	630.399
1407.31	79.3	616.435
1407.41	79.2	613.96
1407.51	79.1	616.627
1407.61	79	624.651
1407.71	78.9	647.695
1407.81	78.8	634.428
1407.91	78.7	638.438
1408.01	78.6	620.212
