C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\Au in He 800um nozzle\Experiment 2019-01-28_Au in He 800 um nozzle - Selection.vms
Au4f
	Characteristic Energy eV	1486.61	Acquisition Time s	0.4
KE_Au4f	BE_Au4f	CPS_Au4f
1393.71	92.9	1840.3
1393.76	92.85	1804.07
1393.81	92.8	1795.25
1393.86	92.75	1854.1
1393.91	92.7	1790.54
1393.96	92.65	1812.99
1394.01	92.6	1840.61
1394.06	92.55	1807.52
1394.11	92.5	1817.14
1394.16	92.45	1790.57
1394.21	92.4	1805.91
1394.26	92.35	1895.31
1394.31	92.3	1842.04
1394.36	92.25	1823.72
1394.41	92.2	1844.27
1394.46	92.15	1879.75
1394.51	92.1	1843.74
1394.56	92.05	1870.21
1394.61	92	1884.34
1394.66	91.95	1839.38
1394.71	91.9	1874.71
1394.76	91.85	1904.98
1394.81	91.8	1911.38
1394.86	91.75	1879.62
1394.91	91.7	1879.83
1394.96	91.65	1880.71
1395.01	91.6	1911.35
1395.06	91.55	1873.91
1395.11	91.5	1843.81
1395.16	91.45	1871.03
1395.21	91.4	1913.1
1395.26	91.35	1925.55
1395.31	91.3	1972.15
1395.36	91.25	1986.53
1395.41	91.2	1996.89
1395.46	91.15	1977.17
1395.51	91.1	1977.91
1395.56	91.05	2034.56
1395.61	91	2059.18
1395.66	90.95	2049.73
1395.71	90.9	1995.31
1395.76	90.85	2039.11
1395.81	90.8	2080.78
1395.86	90.75	1999.81
1395.91	90.7	2108.63
1395.96	90.65	2087.42
1396.01	90.6	2091.76
1396.06	90.55	2146.55
1396.11	90.5	2183.16
1396.16	90.45	2144.8
1396.21	90.4	2153.3
1396.26	90.35	2165.69
1396.31	90.3	2202.97
1396.36	90.25	2156.13
1396.41	90.2	2140.95
1396.46	90.15	2162.61
1396.51	90.1	2088.56
1396.56	90.05	2107.47
1396.61	90	2150.97
1396.66	89.95	2247.84
1396.71	89.9	2143.52
1396.76	89.85	2161.38
1396.81	89.8	2233.63
1396.86	89.75	2310.66
1396.91	89.7	2265.09
1396.96	89.65	2267.67
1397.01	89.6	2320.1
1397.06	89.55	2387.2
1397.11	89.5	2372.26
1397.16	89.45	2426.46
