C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX320_CEC356_Ag in He.vms
Ag3d
	Characteristic Energy eV	1486.61	Acquisition Time s	0.3
KE_Ag3d	BE_Ag3d	CPS_Ag3d
1117.01	369.6	80548
1117.11	369.5	88007.3
1117.21	369.4	97020.9
1117.31	369.3	110238
1117.41	369.2	128474
1117.51	369.1	153468
1117.61	369	191102
1117.71	368.9	247200
1117.81	368.8	327771
1117.91	368.7	444510
1118.01	368.6	594178
1118.11	368.5	762931
1118.21	368.4	926536
1118.31	368.3	1.04158e+006
1118.41	368.2	1.06807e+006
1118.51	368.1	990607
1118.61	368	831265
1118.71	367.9	631271
1118.81	367.8	440574
1118.91	367.7	289288
1119.01	367.6	191714
1119.11	367.5	132224
1119.21	367.4	96327.5
1119.31	367.3	73744.8
1119.41	367.2	60203.6
1119.51	367.1	50687.1
1119.61	367	44242.5
1119.71	366.9	38805.1
1119.81	366.8	34910.7
1119.91	366.7	31908.9
1120.01	366.6	29649.6
1120.11	366.5	27402.4
1120.21	366.4	25765.5
1120.31	366.3	24212.7
1120.41	366.2	23070.7
1120.51	366.1	22090.5
1120.61	366	21264.9
1120.71	365.9	20260.2
1120.81	365.8	19623.5
1120.91	365.7	18991.6
1121.01	365.6	18274.6
1121.11	365.5	17587
1121.21	365.4	17142.6
1121.31	365.3	16734.4
1121.41	365.2	16478.9
1121.51	365.1	16258.3
1121.61	365	15873
1121.71	364.9	15320.3
1121.81	364.8	15227.2
1121.91	364.7	15194.5
1122.01	364.6	14895.7
1122.11	364.5	14118.4
1122.21	364.4	14191.9
1122.31	364.3	14044.5
1122.41	364.2	13778.9
1122.51	364.1	13574.3
1122.61	364	13249.2
1122.71	363.9	13140.4
1122.81	363.8	13401.8
1122.91	363.7	13065.5
1123.01	363.6	12704.7
1123.11	363.5	12780.2
1123.21	363.4	12838.5
1123.31	363.3	12468.4
1123.41	363.2	12812.9
1123.51	363.1	12466.4
1123.61	363	12582
1123.71	362.9	12306.8
1123.81	362.8	12412.1
1123.91	362.7	12371
1124.01	362.6	12026.8
1124.11	362.5	12123.2
1124.21	362.4	12310.9
1124.31	362.3	12005
1124.41	362.2	11964.2
1124.51	362.1	11911.4
1124.61	362	11950.5
1124.71	361.9	11741.8
1124.81	361.8	11611.2
1124.91	361.7	11689.1
1125.01	361.6	11631.2
1125.11	361.5	11673.6
1125.21	361.4	11451.2
1125.31	361.3	11469.7
1125.41	361.2	11288.8
1125.51	361.1	11279.7
